case_id,slice_idx,dice,iou,sensitivity,specificity,precision,accuracy,fpr,fnr,mae
coronacases_003,181,1.0,1.0,1.0,1.0,1.0,1.0,1.5258789062476717e-12,1.0,0.0
coronacases_003,182,1.0,1.0,1.0,1.0,1.0,1.0,1.5258789062476717e-12,1.0,0.0
coronacases_003,183,1.0,1.0,1.0,1.0,1.0,1.0,1.5258789062476717e-12,1.0,0.0
coronacases_003,184,1.0,1.0,1.0,1.0,1.0,1.0,1.5258789062476717e-12,1.0,0.0
coronacases_003,185,1.0,1.0,1.0,1.0,1.0,1.0,1.5258789062476717e-12,1.0,0.0
coronacases_003,186,1.0,1.0,1.0,1.0,1.0,1.0,1.5258789062476717e-12,1.0,0.0
coronacases_003,187,1.0,1.0,1.0,1.0,1.0,1.0,1.5258789062476717e-12,1.0,0.0
coronacases_003,188,1.0,1.0,1.0,1.0,1.0,1.0,1.5258789062476717e-12,1.0,0.0
coronacases_003,189,1.0,1.0,1.0,1.0,1.0,1.0,1.5258789062476717e-12,1.0,0.0
radiopaedia_36,0,0.4653465347858053,0.3032258066763787,0.5340909093556302,0.997949816401472,0.41228070201215755,0.996704101562505,0.002050183600058063,0.46590909121255164,0.0032958984
radiopaedia_36,1,0.5317647059925259,0.3621794873839168,0.579487179702827,0.9982093937956288,0.491304348047259,0.9969635009765672,0.0017906062059016687,0.4205128208099934,0.003036499
radiopaedia_36,2,0.4967880086730646,0.33048433067507565,0.5321100919577476,0.9979638078324536,0.4658634540297737,0.9964141845703179,0.002036192169077381,0.4678899085009679,0.0035858154
radiopaedia_36,3,0.44025157267908704,0.2822580650949532,0.35000000065000003,0.9996332294150014,0.5932203396725079,0.9986419677734396,0.00036677058652673336,0.6500000003499999,0.0013580322
radiopaedia_36,4,0.34645669317068634,0.20952380990022676,0.275000000453125,0.999235193343124,0.4680851069488457,0.9974670410156289,0.000764806658405585,0.7250000001718749,0.002532959
radiopaedia_36,5,0.41379310358303606,0.260869565431632,0.360000000256,0.9985448641362642,0.48648648676406137,0.9961090087890684,0.0014551358652675074,0.6400000001439999,0.0038909912
radiopaedia_36,6,0.6120996442661566,0.44102564131229455,0.7610619471141045,0.9987466181618104,0.5119047621952948,0.99833679199219,0.0012533818397180603,0.2389380537708513,0.001663208
radiopaedia_36,7,0.26382978754730646,0.151960784729431,0.2897196268320378,0.9985174769597601,0.24218750059204103,0.9973602294921915,0.0014825230417682027,0.7102803741025417,0.0026397705
radiopaedia_36,8,0.4840000001032,0.31926121389993106,0.4801587303650164,0.9980546535138808,0.4879032260129422,0.996063232421881,0.001945346487650963,0.519841270031809,0.0039367676
radiopaedia_36,9,0.5909752547902511,0.41942148772326,0.583333333453065,0.9979137264527246,0.5988200591153923,0.995712280273444,0.0020862735488094645,0.41666666683429116,0.0042877197
radiopaedia_36,10,0.5710491368431542,0.3996282528996974,0.754385964998461,0.9961226647867525,0.4594017095172218,0.99507141113282,0.003877335214780038,0.24561403535241608,0.004928589
