threshold,min_area,dice,iou,sensitivity,specificity,precision,accuracy,fpr,fnr,mae
0.065,20,0.7969377940196675,0.7103868695133577,0.8184486673751338,0.997125890581393,0.8459822872575015,0.9941451314817524,0.002874109420175108,0.2955409702180744,0.0058548683
0.065,30,0.7944260871072407,0.7083669679272764,0.8147001429196192,0.9971477050337181,0.8497413013844288,0.9941175391637067,0.002852294967850008,0.2992894946735889,0.0058824606
0.065,50,0.7841710554744863,0.7006320514254696,0.8043647931300824,0.9972087629458158,0.853907378158706,0.9940500209986324,0.002791237055752183,0.3096248444631258,0.005949979
0.065,75,0.7770884979950724,0.694231272612044,0.7924598526859599,0.9972949220446274,0.8597735849266182,0.993975545458234,0.002705077956940248,0.3215297849072483,0.0060244547
0.065,100,0.7614079384486941,0.6792121123383071,0.7722542861758931,0.9973775504951816,0.8634614605769427,0.9938167117420342,0.00262244950638635,0.34173535141731537,0.006183288
0.07,0,0.8031918149160109,0.7154236379409814,0.824815224367081,0.9971276016811215,0.8442184283592976,0.9941756490598774,0.0028723983204459497,0.2891744132261272,0.0058243508
0.07,3,0.8031831905510998,0.715412748019891,0.8247540250252617,0.9971288281049774,0.8442578717815653,0.994175174693378,0.0028711718965900965,0.28923561256794644,0.0058248253
0.07,5,0.8031165192353206,0.715313036029824,0.8245537709936028,0.9971302270672862,0.8443240229953206,0.9941728819219645,0.002869772934281457,0.2894358665996055,0.005827118
0.07,10,0.8017114098151361,0.7144479385839846,0.8233951240625156,0.9971350640814681,0.8448988376334146,0.9941657664244742,0.002864935920099754,0.2905945135306928,0.0058342335
0.07,20,0.7972198276760628,0.7107707088912802,0.8175067560855235,0.9971569771893847,0.8473575106383952,0.9941497960856626,0.0028430228121831417,0.2964828815076845,0.005850204
0.07,30,0.7943922253892026,0.7083029340717822,0.8138123912435912,0.9971769673735946,0.8505317806580222,0.9941170647972072,0.002823032627973013,0.3001772463496166,0.005882935
0.07,50,0.7842958876865459,0.7007576166984162,0.8035436292336962,0.9972396427731564,0.8549551689754682,0.9940575318015387,0.0027603572284114575,0.3104460083595117,0.005942468
0.07,75,0.7765961692765686,0.6937735270693854,0.7910779272845759,0.9973233947684494,0.8605570346408156,0.9939777591685642,0.0026766052331179727,0.32291171030863214,0.006022241
0.07,100,0.7614299586622489,0.6792010152817026,0.7715803084771713,0.9974031231489773,0.8641838452156259,0.9938152886425362,0.002596876852590083,0.3424093291160366,0.0061847116
0.075,0,0.8030546046358152,0.7152629507221278,0.8237805542978756,0.9971516866008123,0.8449393491678462,0.9941739887771297,0.002848313400755644,0.29020908329533257,0.0058260113
0.075,3,0.803046348132187,0.7152545942191272,0.8237220437152489,0.9971530906829836,0.8449794184437153,0.9941739097160465,0.0028469093185843146,0.29026759387795925,0.0058260905
0.075,5,0.8026568513212421,0.7149791472961188,0.8233469275045727,0.9971543199329369,0.8450419129406148,0.9941709053948838,0.0028456800686308967,0.290642710088635,0.0058290944
0.075,10,0.8016585796789993,0.7143443591998587,0.8224131364073299,0.9971598236632018,0.8456284536197891,0.9941649758136419,0.0028401763383661895,0.2915765011858779,0.005835024
0.075,20,0.7966840158032337,0.7101852964058032,0.8157622747681619,0.9971808368702106,0.8478141049031284,0.9941456058482516,0.0028191631313577155,0.29822736282504586,0.0058543943
0.075,30,0.7943817176901865,0.708234238222778,0.8129787294917376,0.9971994929105641,0.8512736566336021,0.9941155626366259,0.00280050709100385,0.30101090810147035,0.0058844374
0.075,50,0.7842777307735724,0.7006966502724841,0.8027575815317657,0.9972614141269592,0.8556084340798826,0.9940562668242069,0.0027385858746085717,0.311232056061442,0.0059437333
0.075,75,0.7766246474473424,0.6937438477183333,0.7903874970266813,0.9973440233095557,0.8612122634184317,0.9939760988858164,0.002655976692011578,0.3236021405665265,0.006023901
0.075,100,0.7614080917634669,0.6790789929385904,0.7707993354501435,0.9974244196074329,0.8648612514216724,0.9938084103282956,0.002575580394134948,0.3431903021430646,0.00619159
0.08,0,0.8028721499743858,0.7151034310020996,0.8225957527170307,0.9971770561997998,0.8461976036161178,0.9941756490598772,0.002822943801767732,0.2913938848761775,0.0058243508
0.08,3,0.8028618683800726,0.7150914625310021,0.8225358872152729,0.997178291781441,0.8462356823348147,0.9941752537544611,0.0028217082201266786,0.29145375037793503,0.005824746
0.08,5,0.8017518711140659,0.714436958097635,0.8216800418171321,0.9971800710677973,0.8466845827110675,0.9941726447387147,0.0028199289337703442,0.292309595776076,0.005827355
0.08,10,0.8016500919038136,0.714294913987779,0.8214101634268506,0.9971844556954482,0.8467520767685682,0.9941661617298901,0.002815544306119418,0.2925794741663573,0.005833838
0.08,20,0.796709697634697,0.7102012659856028,0.8148937530021246,0.9972048266559025,0.8489552681335835,0.9941472661309991,0.0027951733456655047,0.2990958845910832,0.0058527337
0.08,30,0.7943806360243899,0.7082241521014826,0.812093291879702,0.997223997498121,0.8521937282681822,0.9941165113696245,0.002776002503446775,0.3018963457135059,0.005883489
0.08,50,0.7843082220124429,0.7007215349033741,0.8019988601344382,0.9972840249003024,0.8563541218676826,0.9940577689847881,0.002715975101265295,0.31199077745876946,0.005942231
0.08,75,0.776637495678989,0.6937521141640456,0.7896608772448841,0.997365494166928,0.8618745023098714,0.9939771266798982,0.0026345058346404445,0.32432876034832375,0.0060228733
0.08,100,0.7606013966003763,0.6784176042081984,0.7689948003725029,0.9974496491321009,0.8654840642817503,0.9938028760524699,0.0025503508694674363,0.344994837220705,0.006197124
0.085,0,0.8027871137128768,0.7150776482464873,0.8216583889399158,0.9972009676964437,0.8470429392453064,0.9941790486864558,0.0027990323051244265,0.29233124865329246,0.0058209514
0.085,3,0.8026991473957167,0.7149601909939224,0.8214798740877323,0.9972021236948337,0.8470491446047378,0.9941785743199565,0.0027978763067345366,0.29250976350547614,0.0058214255
0.085,5,0.8016385329086942,0.7143742669591514,0.8207459029558631,0.9972038238174317,0.8474734404418096,0.99417596530421,0.002796176184136591,0.29324373463734515,0.0058240346
0.085,10,0.8015451791200697,0.7142448122451037,0.8204829549385989,0.997208796757978,0.8475497089579783,0.9941705891505507,0.0027912032435901675,0.2935066826546093,0.0058294106
0.085,20,0.7965597908823189,0.7100931715054627,0.8139940677286078,0.9972275229755418,0.8496702117358474,0.9941507448186611,0.0027724770260264247,0.2999955698646,0.0058492552
0.085,30,0.7942665100381315,0.7081533880870166,0.8112445133598358,0.9972466083324996,0.8529230640048355,0.9941203063016193,0.002753391669068626,0.3027451242333721,0.0058796937
0.085,50,0.7841172879243079,0.7005396254867294,0.800856850728801,0.9973074787540748,0.8570260928984167,0.9940609314281172,0.0026925212474928463,0.31313278686440676,0.0059390687
0.085,75,0.7766529926465325,0.6937690449365255,0.7890249032877011,0.9973863041172836,0.8625483818996509,0.9939807634897266,0.0026136958842839526,0.3249647343055068,0.0060192365
0.085,100,0.7606857034723105,0.678506864987484,0.7685078467592592,0.9974691551428375,0.8660912061459463,0.9938059594347156,0.0025308448587302666,0.3454817908339488,0.0061940406
0.09,0,0.8027447241109514,0.7150786863215487,0.8208095992932491,0.997224165603496,0.8477765665054445,0.9941814205189525,0.0027758343980718273,0.29318003829995926,0.0058185793
0.09,3,0.8026258190736162,0.7149248929058111,0.820581139659968,0.9972252445537845,0.8477584256436298,0.9941807089692035,0.0027747554477834113,0.29340849793324025,0.005819291
0.09,5,0.801580822237487,0.7143564013103898,0.8199136668223864,0.9972266149982651,0.8481108847033129,0.9941774674647913,0.0027733850033028096,0.2940759707708217,0.0058225323
0.09,10,0.8014374054234885,0.7141635250158278,0.81956766036131,0.9972312528884836,0.8481590168442431,0.9941724075554649,0.002768747113084268,0.29442197723189806,0.005827592
0.09,20,0.7965470543788656,0.7101221504136881,0.8133125959212751,0.9972512811228004,0.8502721448520191,0.9941550141171552,0.002748718878767775,0.3006770416719328,0.005844986
0.09,30,0.7942633937046857,0.7081913895974503,0.8106290317954421,0.9972685091518467,0.8535792881725252,0.994122678134116,0.002731490849721267,0.30336060579776586,0.005877322
0.09,50,0.7829867686184214,0.6999312962651547,0.7990395429838756,0.9973308076791276,0.8565736060174959,0.9940614848556998,0.0026691923224405364,0.31495009460933227,0.005938515
0.09,75,0.776630984741037,0.6936465314097646,0.7883108181731892,0.9974063725532895,0.8631776691817457,0.993972462075988,0.0025936274482784225,0.3256788194200187,0.006027538
0.09,100,0.760812094871954,0.6786233347452442,0.7681091244824648,0.9974878334116026,0.8667101662360861,0.9938082522061291,0.0025121665899651155,0.3458805131107432,0.0061917477
