threshold,min_area,dice,iou,sensitivity,specificity,precision,accuracy,fpr,fnr,mae
0.26,0,0.7947781212778638,0.7064913617119092,0.7955739677739533,0.9975859720280666,0.8619910573839382,0.9940068536471912,0.0024140279735005684,0.31841566981925484,0.0059931464
0.26,3,0.7946927324958447,0.7063776417454136,0.7954262025401577,0.9975864622718235,0.8619854766055919,0.9940059049141925,0.002413537729743627,0.31856343505305046,0.005994095
0.26,5,0.794656205781416,0.7063228529175996,0.7953284627882374,0.9975870349352967,0.8620084631150985,0.9940047189979441,0.002412965066270641,0.31866117480497064,0.005995281
0.26,10,0.7922245286553116,0.7045464239731335,0.793170399554565,0.9975935300577919,0.8619638808546893,0.9939953107290402,0.0024064699437752585,0.320819238038643,0.0060046893
0.26,20,0.789042258234142,0.7019681879173737,0.7896203788869443,0.9976066166019119,0.8614350787902069,0.9939680346553276,0.002393383399655439,0.3243692587062636,0.0060319654
0.26,30,0.7857924987787658,0.699330422868407,0.7852926959069797,0.997627740810819,0.86318845432476,0.9939274763196331,0.0023722591907484854,0.3286969416862282,0.0060725235
0.26,50,0.7810184858293382,0.6952277265797948,0.7788404921986394,0.9976766826439974,0.8669376375882519,0.993862567170305,0.0023233173575701867,0.33514914539456836,0.006137433
0.27,0,0.7943319744142489,0.7059944601765545,0.7937648062582436,0.9976259889824954,0.8630628275375958,0.9939975244393706,0.00237401101907199,0.3202248313349643,0.0060024755
0.27,3,0.7942423345409353,0.7058776299935547,0.7936253327745597,0.9976264056706385,0.8630441334341549,0.9939968128896216,0.002373594330929065,0.3203643048186482,0.006003187
0.27,5,0.7941980018668341,0.7058144744134841,0.7935104582991924,0.997627314430578,0.8630670829390473,0.9939959432177061,0.0023726855709896716,0.3204791792940157,0.006004057
0.27,10,0.7910280875617605,0.703624807764488,0.7907700475459464,0.997635068279617,0.8623000985607091,0.9939866140098855,0.0023649317219506145,0.3232195900472616,0.006013386
0.27,20,0.7887863321529724,0.7016448631426522,0.7880668039984152,0.9976456284295137,0.862619408011206,0.9939596541805056,0.002354371572053997,0.3259228335947925,0.006040346
0.27,30,0.785613782136009,0.6991031561122232,0.7838106082776997,0.997667125193255,0.8644867732467872,0.9939207561275589,0.0023328748083128637,0.33017902931550824,0.006079244
0.27,50,0.7807291207803877,0.6948407524942882,0.7772381769356954,0.9977169585434118,0.8681026087634395,0.9938496011526561,0.0022830414581560743,0.3367514606575125,0.006150399
0.28,0,0.7941007014148254,0.7056793152036797,0.7923342989705782,0.9976620406301403,0.8641424877234345,0.993990329880797,0.002337959371427954,0.3216553386226295,0.00600967
0.28,3,0.7940135703936136,0.7055655506542281,0.7921912823195817,0.9976623688036598,0.864131744643496,0.9939896973921313,0.0023376311979084324,0.3217983552736261,0.006010303
0.28,5,0.7939028921855171,0.7054382035589354,0.7920110917274016,0.9976633749510055,0.8640925179559259,0.9939881161704668,0.0023366250505625183,0.3219785458658062,0.0060118837
0.28,10,0.7908813641696922,0.7033536710523072,0.7894507363842399,0.9976702058346004,0.863437606412227,0.9939778382296475,0.002329794166967418,0.3245389012089678,0.006022162
0.28,20,0.7886059636691184,0.7013255472581832,0.786711256426105,0.9976814436768172,0.863776901150382,0.9939510365224342,0.0023185563247505297,0.32727838116710295,0.0060489634
0.28,30,0.7853896462641077,0.6987408921749758,0.7824614732642154,0.9977014666152928,0.8655803484451178,0.9939108734921557,0.002298533386274951,0.33152816432899235,0.0060891267
0.28,50,0.7804392469615063,0.6943915139449915,0.7758195420612254,0.9977493718231489,0.8691388105853862,0.9938396394561696,0.0022506281784190818,0.338170095531982,0.0061603608
0.29,0,0.7936268935094964,0.7051791438520358,0.7907260030214901,0.9976934142065612,0.8653155738181825,0.9939827400168074,0.0023065857950074547,0.32326363457171803,0.00601726
0.29,3,0.7935279755750421,0.7050473309272186,0.7905616590226676,0.9976939104283139,0.8653061479208638,0.9939817122227255,0.0023060895732547305,0.3234279785705407,0.006018288
0.29,5,0.793419455141507,0.7049141476907053,0.7903810669799168,0.9976945804791933,0.8652670787473323,0.9939798938178114,0.002305419522375223,0.32360857061329146,0.0060201064
0.29,10,0.7905813317510332,0.7029618528730169,0.7879715594787089,0.9977009166879878,0.8645728452361382,0.993968509021827,0.0022990833135806722,0.3260180781144992,0.006031491
0.29,20,0.7865151806968563,0.7000822705316944,0.7838036385781019,0.99771503496677,0.8655700486568274,0.9939447116357761,0.0022849650347985845,0.3301859990151065,0.0060552885
0.29,30,0.7846662989958294,0.6978707474442246,0.7804265525823115,0.9977319351085631,0.8664503383388046,0.9938989352685886,0.0022680648930055226,0.3335630850108968,0.006101065
0.29,50,0.7799448549851784,0.6937328950821068,0.7741012082405654,0.9977793780567901,0.8700574134781645,0.9938188463912814,0.0022206219447785387,0.3398884293526426,0.0061811535
0.3,0,0.7930486180039374,0.7045731095629766,0.7891533781667681,0.9977202051867602,0.8658838896715187,0.9939718295873224,0.002279794814808082,0.32483625942644,0.00602817
0.3,3,0.7929542107330735,0.7044490347788768,0.7889993319155011,0.997720533885659,0.8658726842426204,0.9939708808543237,0.002279466115909333,0.32499030567770687,0.0060291192
0.3,5,0.7926758094249261,0.7041775583310422,0.788612940105386,0.9977220235929063,0.8657384659944425,0.9939691415104929,0.0022779764086620228,0.3253766974878219,0.0060308585
0.3,10,0.7900901872692371,0.7023572187839467,0.7863442721327192,0.997727702419766,0.8653470075706692,0.9939583101420909,0.0022722975818021615,0.3276453654604886,0.00604169
0.3,20,0.7856858022286335,0.699310490801744,0.782201142471284,0.9977422070150673,0.8662425491510484,0.9939319037402936,0.0022577929865005633,0.331788495121924,0.006068096
0.3,30,0.7844411436885184,0.697475812125028,0.7788714464005444,0.9977633810282536,0.8690032415675593,0.993891266343516,0.0022366189733143,0.33511819119266395,0.006108734
0.3,50,0.7797630557349631,0.6934303784886858,0.7730575775764111,0.9978040443111611,0.870872480356412,0.9938081731450461,0.002195955690406564,0.34093206001679716,0.006191827
0.31,0,0.7925454634175741,0.7041343216841157,0.7876427401592245,0.9977524754590021,0.8669247004591962,0.9939666115558297,0.0022475245425654664,0.3263468974339837,0.0060333884
0.31,3,0.7924116958035202,0.7039700796986748,0.7874310362139341,0.9977529671202292,0.8668990205833234,0.993965346578498,0.002247032881338387,0.326558601379274,0.0060346536
0.31,5,0.7919771686610538,0.7036573465320932,0.7869849876276236,0.9977541420314885,0.866450591994214,0.9939630538070845,0.002245857970079002,0.3270046499655844,0.006036946
0.31,10,0.7899091206283294,0.7021431018118559,0.7851073453928602,0.997759990346689,0.8664839665274663,0.9939538036603471,0.002240009654878496,0.3288822922003479,0.0060461964
0.31,20,0.7855564355402324,0.6991223814412488,0.7810294955189445,0.9977729090286682,0.867388285332988,0.9939246301206369,0.002227090972899088,0.33296014207426367,0.0060753697
0.31,30,0.7843405852075621,0.6973409726178686,0.7778123328779989,0.9977935969042594,0.8701356328940533,0.9938874714115211,0.002206403097308237,0.3361773047152093,0.0061125285
0.31,50,0.7796855182325586,0.6932833169882227,0.7716506818707454,0.9978367497950252,0.8721590013792889,0.9938039829076352,0.002163250206542343,0.34233895572246276,0.006196017
0.32,0,0.7921152831301258,0.7036910318729586,0.7863022965123388,0.9977809030202645,0.8676368790478232,0.9939577567145084,0.002219096981302893,0.3276873410808691,0.0060422434
0.32,3,0.7918783928264123,0.7034374366669666,0.785982158368668,0.9977814022032381,0.8675286383233419,0.9939560173706774,0.0022185977983292067,0.3280074792245397,0.0060439827
0.32,5,0.7915788604668467,0.7032387587391277,0.7856932856432715,0.9977826585211835,0.8671601695536455,0.9939541989657632,0.002217341480383745,0.32829635194993634,0.006045801
0.32,10,0.7893366795699213,0.7015697088790052,0.7836258733061853,0.9977879214231916,0.8670637819558896,0.9939439210249439,0.0022120785783758716,0.33036376428702263,0.006056079
0.32,20,0.7851281690979697,0.6985805044599234,0.7794929416161018,0.997801064822098,0.868106176239452,0.9939139568744015,0.0021989351794694328,0.334496695977106,0.006086043
0.32,30,0.7841559017891384,0.6971237595723534,0.7768162068193184,0.9978206215598607,0.8709514794382573,0.9938804349751141,0.0021793784417067853,0.3371734307738896,0.006119565
0.32,50,0.7793157134914477,0.6928163800710386,0.7703292748746355,0.9978636091683575,0.8729029947106799,0.9937945746387313,0.002136390833209951,0.3436603627185723,0.006205425
0.33,0,0.7916222357988956,0.7032193244704312,0.7847875352082262,0.9978074721869662,0.8683106052618376,0.9939494553007697,0.0021925278146019494,0.3292021023849819,0.006050545
0.33,3,0.7913269803716143,0.702964538416446,0.7844605187133279,0.997807975875222,0.8680519650072079,0.9939476368958555,0.0021920241263460433,0.3295291188798801,0.006052363
0.33,5,0.7912779455958268,0.7028883902517271,0.7843590342357897,0.9978089815274593,0.8680560651049583,0.9939455813076916,0.0021910184741086797,0.32963060335741856,0.0060544186
0.33,10,0.7890425125538062,0.7012451064324826,0.7823175356709211,0.9978143075463862,0.8679545390201873,0.9939366474052872,0.0021856924551819407,0.33167210192228735,0.006063353
0.33,20,0.7846736502156846,0.698036154301812,0.7779850880745076,0.9978266597202863,0.8688649170410435,0.9939042323611648,0.002173340281282068,0.3360045495187004,0.0060957675
0.33,30,0.7838587236444335,0.6967219888910456,0.7755580360144873,0.9978453105821151,0.871823176667142,0.9938669945909657,0.0021546894194529177,0.3384316015787207,0.0061330055
0.33,50,0.7791167227120259,0.6925358383436676,0.7691888045170787,0.9978894765152169,0.873834766213157,0.9937882497520732,0.0021105234863511607,0.34480083307612924,0.00621175
0.34,0,0.7913265273894933,0.7029220488883795,0.7834529836592871,0.9978349232946577,0.8696527642896869,0.9939402842151156,0.0021650767069103104,0.3305366539339208,0.006059716
0.34,3,0.7910321394976884,0.7026687379896145,0.7831286129915734,0.9978353401521486,0.8693948417362595,0.9939386239323679,0.002164659849419387,0.33086102460163413,0.006061376
0.34,5,0.790145391380523,0.7021461338331518,0.7825788069397844,0.9978363403252132,0.8694031229446759,0.9939368055274537,0.0021636596763547375,0.33141083065342325,0.0060631945
0.34,10,0.7889794390986109,0.7010891629539249,0.7811592176259303,0.9978410124309922,0.8693110239557218,0.9939261322812182,0.002158987570575693,0.3328304199672776,0.006073868
0.34,20,0.7849859891862856,0.6982035429706989,0.7769492478919334,0.9978544554512143,0.8712878825333843,0.9938980655966732,0.0021455445503535202,0.33704038970127426,0.0061019342
0.34,30,0.7838299176080499,0.6965987546470906,0.7745251854516358,0.9978711382866952,0.8730803795532401,0.9938576653831451,0.002128861714872389,0.3394644521415718,0.0061423345
0.34,50,0.7790974157801627,0.6924378081683114,0.7682152659676866,0.9979138811280466,0.8749393284692615,0.9937805017659171,0.002086118873520972,0.345774371625521,0.0062194983
0.35,0,0.79095260476188,0.7025080020364164,0.782198606313805,0.9978592488212338,0.8704270871574593,0.9939317456181272,0.002140751180334042,0.3317910312794031,0.0060682544
0.35,3,0.7907165024717069,0.7023267113556885,0.7819596146550551,0.9978596656787246,0.8701822947634891,0.9939304806407956,0.002140334322843119,0.332030022938153,0.0060695196
0.35,5,0.789860272891599,0.7018366711319705,0.7814109349383429,0.9978609829622533,0.8702347147134439,0.9939290575412976,0.0021390170393143877,0.3325787026548651,0.0060709426
0.35,10,0.7887671533218517,0.7008493794815278,0.7800910760061966,0.9978665070465126,0.8701368194708485,0.9939200445778098,0.0021334929550551585,0.33389856158701153,0.0060799555
0.35,20,0.7848374905700019,0.697992765614804,0.7759495925415009,0.9978795080246772,0.8721301768652782,0.9938923731986811,0.0021204919768903962,0.3380400450517071,0.006107627
0.35,30,0.7836984819861484,0.6964000252403858,0.7735085694969392,0.9978968271147018,0.8739874616570706,0.9938514986186536,0.0021031728868656685,0.34048106809626877,0.0061485013
0.35,50,0.7737401997551251,0.6886604486737509,0.763421561663363,0.9979406584102598,0.8821809091238123,0.993767456687185,0.0020593415913075334,0.3505680759298451,0.0062325434
0.36,0,0.7905441893467499,0.7019917318431179,0.780826584526583,0.9978830575095294,0.8718229497185171,0.993922574532473,0.0021169424920387857,0.33316305306662497,0.0060774256
0.36,3,0.7903503102354859,0.7018662338453849,0.7806511635585346,0.9978834743670205,0.8715813154946753,0.9939215467383912,0.0021165256345478623,0.3333384740346734,0.0060784533
0.36,5,0.7893788068364701,0.7012938053263301,0.7800185545596682,0.9978847916505493,0.8716108037955241,0.9939194911502273,0.002115208351019131,0.33397108303353995,0.0060805087
0.36,10,0.7884561791282394,0.7004339543321693,0.7788296349892293,0.9978904763541878,0.8716346776321253,0.9939115850419049,0.0021095236473805817,0.3351600026039789,0.006088415
0.36,20,0.7846541958608396,0.6976901019834091,0.7748796001922154,0.997902414946079,0.8730291877747276,0.9938845461514418,0.0020975850554892147,0.33911003740099244,0.006115454
0.36,30,0.7834892213793532,0.6960556871065602,0.7723949209718567,0.9979202392242195,0.8748532926352209,0.9938405091280853,0.0020797607773485605,0.3415947166213512,0.006159491
0.36,50,0.7735114409461152,0.6883251599847159,0.7623641655479974,0.997964041799093,0.8828854320328834,0.993758601845864,0.002035958202474994,0.3516254720452105,0.006241398
0.37,0,0.7901364034146593,0.7015207763386476,0.7795175327860484,0.9979075312713883,0.8728777474108268,0.9939141940576511,0.0020924687301795888,0.33447210480715944,0.006085806
0.37,3,0.7900262207539978,0.7014275012946796,0.7793945129047456,0.9979078641047626,0.8727614409438936,0.9939129290803196,0.002092135896805267,0.33459512468846236,0.006087071
0.37,5,0.7890355927012969,0.7008365828532355,0.7786884110357006,0.9979093397763068,0.8728118494722941,0.9939111106754054,0.0020906602252610605,0.33530122655750727,0.006088889
0.37,10,0.7883045433564855,0.7001847963688017,0.777826298526224,0.997914787658661,0.8728821101498198,0.993903916116832,0.0020852123429070295,0.3361633390669841,0.0060960837
0.37,20,0.7845471339580553,0.6974807546914618,0.7738573405607856,0.9979287603956685,0.8740368311437138,0.993876560982036,0.002071239605899518,0.3401322970324225,0.006123439
0.37,30,0.7834156068766475,0.6958836894275711,0.7715132975195561,0.9979438887337836,0.8757346064146464,0.9938322867754298,0.0020561112677845066,0.34247634007365196,0.006167713
0.37,50,0.7734750130121438,0.6881948374646198,0.7615431250138757,0.9979882826157941,0.8837089456835742,0.9937526722646218,0.0020117173857739272,0.3524465125793324,0.0062473277
0.38,0,0.789694507458477,0.7010834718143272,0.7782667808098369,0.997931856154782,0.8735698923236755,0.9939062088882455,0.0020681438467854457,0.3357228567833709,0.006093791
0.38,3,0.7895905850194376,0.7009584157767135,0.7781030804354596,0.9979319376981499,0.8735266874466263,0.9939047067276643,0.00206806230341738,0.3358865571577483,0.0060952934
0.38,5,0.7886283328884849,0.7003958553534013,0.7774799865345936,0.9979335921937091,0.8735606252745882,0.9939028092616669,0.002066407807858239,0.3365096510586142,0.0060971905
0.38,10,0.7876935528727915,0.6995791922480977,0.7763817522829587,0.997939477818805,0.8735013139136386,0.9938947450311779,0.002060522182762164,0.33760788531024916,0.006105255
0.38,20,0.784330915192797,0.6971850212983401,0.7728646960243265,0.9979515942483022,0.8747652103753155,0.9938683386293806,0.0020484057532652645,0.3411249415688812,0.0061316616
0.38,30,0.7831803522147728,0.6955604251056705,0.7705181686907422,0.9979663177128337,0.8764810312673568,0.9938213763459447,0.002033682288733668,0.34347146890246566,0.0061786235
0.38,50,0.7727748994140627,0.6874578298211168,0.7600437055346339,0.9980119700535693,0.8851896755528192,0.993740101552389,0.001988029947998367,0.35394593205857405,0.0062598987
0.39,0,0.789432608317279,0.7007982005918824,0.7770641440053464,0.9979570576162575,0.8746044810389524,0.993898302779923,0.002042942385309463,0.33692549358786167,0.006101697
0.39,3,0.7893433541175251,0.7006939437922994,0.7769222053653151,0.9979573022335295,0.8745713232123621,0.9938971168636747,0.002042697768037446,0.33706743222789276,0.0061028833
0.39,5,0.7883674287554708,0.7001085232289492,0.7762695216482514,0.9979588649963287,0.874610389484313,0.9938940334814288,0.002041135005238462,0.33772011594495666,0.0061059664
0.39,10,0.7874576601532688,0.69934506438152,0.7752474975704737,0.9979641694376972,0.8745418491746255,0.9938880248391038,0.0020358305638701313,0.33874214002273445,0.0061119753
0.39,20,0.7840698715538742,0.6968600317535912,0.7716446959433891,0.9979768913859898,0.8757154154810894,0.9938581397496445,0.0020231086155774246,0.3423449416498188,0.00614186
0.39,30,0.7829545748129008,0.6952787605083401,0.7693693415947731,0.9979906850326926,0.8774824171485406,0.993813470237622,0.0020093149688749693,0.3446202959984347,0.00618653
0.39,50,0.7723317221507016,0.6869634632261015,0.7585418489122053,0.9980378227718093,0.8865571223782663,0.9937269774125737,0.0019621772297581264,0.35544778868100246,0.0062730224
0.4,0,0.7890944102905413,0.7004555997502139,0.7758582850262569,0.9979837640742868,0.8755133399713377,0.9938917407100153,0.002016235927280315,0.3381313525669506,0.0061082593
0.4,3,0.7890022301036684,0.7003477328214571,0.775708966692747,0.9979843460683481,0.8754846335214531,0.9938903966716005,0.0020156539332189935,0.3382806709004606,0.006109603
0.4,5,0.7880289432176547,0.6997668665795918,0.7750673525159015,0.9979854027659634,0.8755161634101496,0.9938875504726044,0.002014597235603965,0.33892228507730604,0.0061124493
0.4,10,0.7865221824933178,0.6986869832348175,0.7737380783237847,0.9979911310728369,0.8754654049271913,0.9938801187307812,0.002008868928730559,0.3402515592694227,0.0061198813
0.4,20,0.7838542256834363,0.6966011710980904,0.7705916602398851,0.9980033608125427,0.8765841490739188,0.9938530007792349,0.001996639189024585,0.34339797735332234,0.006146999
0.4,30,0.7813193349387011,0.6941585549159688,0.76746816682684,0.9980176802041918,0.8785196962162837,0.9938013738918885,0.001982319797375578,0.3465214707663676,0.006198626
0.4,50,0.7722080080083029,0.686777094011133,0.7576305703462791,0.9980627349962774,0.8873980341136768,0.9937223918697465,0.0019372650052900517,0.35635906724692873,0.006277608
0.41,0,0.78886262474525,0.7001470569886331,0.7747347225660693,0.9980064746013733,0.8764660422174707,0.9938808302805302,0.0019935254001944153,0.33925491502713845,0.0061191698
0.41,3,0.788779510717452,0.700049324383565,0.7745965256618574,0.9980070565954346,0.8764402451465384,0.9938798024864482,0.001992943406133094,0.33939311193135036,0.0061201975
0.41,5,0.7877978262460638,0.699459618904421,0.7739502317803607,0.9980082857081932,0.8764653677857377,0.993876877226369,0.001991714293374432,0.3400394058128471,0.0061231228
0.41,10,0.786225484914086,0.698295719391299,0.7725477711609232,0.9980133448545528,0.8763968572651246,0.9938673108352987,0.0019866551470147597,0.34144186643228436,0.0061326893
0.41,20,0.7836655776631688,0.6963556593705799,0.7695234290932065,0.9980268735778256,0.8776084152102465,0.993844224998997,0.0019731264237417933,0.3444662085000009,0.006155775
0.41,30,0.7811115536563676,0.6938823055031323,0.7664332991116374,0.9980392296704955,0.8794791728512765,0.9937913331343191,0.001960770331071815,0.3475563384815702,0.006208667
0.41,50,0.7719460190975265,0.6864286973457746,0.7565662730863836,0.998083911988955,0.8882120854619826,0.9937062634087686,0.001916088012612521,0.3574233645068242,0.0062937364
0.42,0,0.788339545943476,0.6995945036191231,0.773340930081661,0.9980298569661866,0.8772184175208336,0.9938687339347967,0.0019701430353812866,0.3406487075115468,0.0061312662
0.42,3,0.7883387165167102,0.6995877963376457,0.7733021724577224,0.9980306817595478,0.8772519678053222,0.9938684176904639,0.001969318242020055,0.3406874651354856,0.0061315824
0.42,5,0.7873008399595156,0.6989354339120274,0.7726096907439295,0.9980316730394584,0.8772262807381718,0.9938647808806355,0.0019683269621094544,0.34137994684927836,0.0061352192
0.42,10,0.7858848691723724,0.6978953701777516,0.7713651797027368,0.9980365678338335,0.8772031603981215,0.9938543448176497,0.0019634321677342286,0.342624457890471,0.006145655
0.42,20,0.7830955658836698,0.6957421170549353,0.7681192112703483,0.9980504372133036,0.8782716268617348,0.993830942737015,0.0019495627882644305,0.34587042632285914,0.0061690575
0.42,30,0.7808324834998264,0.6935774127675758,0.7653765679229582,0.9980627098072361,0.880251876137235,0.9937819248654153,0.0019372901943318262,0.34861306967024935,0.0062180753
0.42,50,0.771513449263148,0.6860228128477758,0.7549144420521781,0.9981134588962252,0.8897397448798933,0.9936878421763772,0.0018865411053425284,0.35907519554102957,0.006312158
0.43,0,0.7880310969193879,0.6991856849249832,0.7721240112509551,0.9980532548485098,0.878301650149288,0.9938598790934755,0.0019467451530579627,0.3418656263422527,0.006140121
0.43,3,0.7880310508494862,0.6991783437249706,0.7720861793876922,0.9980540796418712,0.8783378085675031,0.99385900942156,0.0019459203596967304,0.3419034582055157,0.0061409906
0.43,5,0.7869274104322265,0.6984722398032334,0.7713164937919468,0.9980553088188877,0.8782823828050719,0.9938553726117316,0.0019446911826801875,0.342673143801261,0.0061446275
0.43,10,0.7852189369985276,0.6971607776451676,0.7697510654323733,0.9980593884415684,0.8780649835459495,0.9938443040600801,0.001940611559999622,0.34423857216083437,0.0061556958
0.43,20,0.7828697138350084,0.6953921588350322,0.7669737912451551,0.9980750273118816,0.879356204157953,0.993820427612946,0.0019249726896865664,0.34701584634805255,0.0061795725
0.43,30,0.7806187965808342,0.6932691720223632,0.7643127186168783,0.9980874907215037,0.8811340017209768,0.9937759162230901,0.0019125092800645108,0.3496769189763293,0.0062240837
0.43,50,0.7711769593706762,0.6856011752908976,0.7536752357935217,0.998136548751428,0.8905170961892548,0.9936770898690586,0.0018634512501399176,0.3603144017996859,0.00632291
0.44,0,0.787660267983921,0.6987462247414856,0.770857591021337,0.9980777175414791,0.8791265426212814,0.9938477827477419,0.0019222824600887477,0.3431320465718708,0.0061522173
0.44,3,0.7876667495317083,0.6987497984307096,0.7708198465090954,0.9980789537936166,0.8791758332770074,0.9938473083812425,0.0019210462079512643,0.3431697910841125,0.006152692
0.44,5,0.7862057953716363,0.6977842716516981,0.7698030377464672,0.9980800260315781,0.8791113215721494,0.993843276265998,0.0019199739699899447,0.3441865998467409,0.006156724
0.44,10,0.7849712700472904,0.6968040662663726,0.7685733422097928,0.9980844403538204,0.8789256964934462,0.9938324448975961,0.0019155596477476717,0.3454162953834148,0.006167555
0.44,20,0.7826490988563436,0.6950731646769225,0.7658781003523772,0.9980992519991041,0.8801907491668504,0.9938086475115454,0.001900748002464156,0.3481115372408303,0.0061913524
0.44,30,0.7803930394335321,0.6929599616751188,0.7632541544858191,0.9981108023625862,0.881857773808551,0.9937654801601044,0.0018891976389817137,0.3507354831073884,0.0062345196
0.44,50,0.7709593010348387,0.6853293427022551,0.7526210909145722,0.9981638305622249,0.8913185532666534,0.9936706859213172,0.0018361694393425774,0.36136854667863544,0.006329314
0.45,0,0.7873579207704567,0.6983192317993442,0.7696230642671922,0.9981019701405536,0.8801121219486827,0.9938330773862619,0.0018980298610140691,0.34436657332601583,0.0061669224
0.45,3,0.7873620579162306,0.6983183809548124,0.7695830752741364,0.998103038454708,0.8801586507974739,0.9938324448975961,0.0018969615468598696,0.3444065623190717,0.006167555
0.45,5,0.7858443488913778,0.697320844751047,0.7684817626422397,0.9981043454620854,0.880073941290565,0.9938287290266845,0.001895654539482594,0.34550787495096813,0.006171271
0.45,10,0.7847024816038913,0.6963910013383464,0.7673828672253584,0.9981082760806959,0.8799326629607076,0.9938169489252839,0.0018917239208720198,0.34660677036784937,0.006183051
0.45,20,0.7824088924635756,0.6947141338786034,0.7647768877817968,0.9981227008858263,0.8811647316196884,0.9937946536998146,0.0018772991157415006,0.3492127498114108,0.0062053464
0.45,30,0.7801251254713012,0.6925573072710255,0.7621064835857605,0.9981346709166151,0.8828189001601344,0.9937482448439612,0.0018653290849527594,0.3518831540074471,0.006251755
0.45,50,0.7706092080892646,0.6848123935208972,0.751434435056025,0.9981854570119102,0.8920956093959895,0.993652343750009,0.0018145429896577712,0.36255520253718265,0.0063476562
0.46,0,0.7870369101319361,0.6978585658432112,0.7682902228613081,0.9981248549259432,0.8810151893339397,0.9938181348415324,0.0018751450756243114,0.3456994147318996,0.006181865
0.46,3,0.786998460956923,0.6978080670664772,0.768188504461334,0.9981262555980248,0.8810540938599949,0.9938170279863672,0.0018737444035429043,0.34580113313187383,0.006182972
0.46,5,0.7855407126817311,0.6968836061395682,0.767165802471002,0.9981277454739408,0.880984495251241,0.9938146561538704,0.0018722545276269227,0.3468238351222057,0.006185344
0.46,10,0.7845528238437672,0.696081997538567,0.7661148179662022,0.998130883365692,0.8815086150366115,0.9938016901362215,0.0018691166358757582,0.3478748196270054,0.00619831
0.46,20,0.7821397078821658,0.6943175859926777,0.7635636575845898,0.9981457179759984,0.8819969083319781,0.9937801855215843,0.0018542820255690563,0.35042598000861774,0.0062198145
0.46,30,0.7798712861511646,0.6921878804224343,0.7609265883379931,0.9981574350496695,0.8836508510884032,0.9937356741317284,0.0018425649518980674,0.3530630492552145,0.0062643257
0.46,50,0.7704138130253461,0.6844939478970758,0.7503474835002693,0.998207644204524,0.8929412838720013,0.9936403264653587,0.0017923557970435807,0.3636421540929383,0.0063596736
0.47,0,0.7865532394298302,0.6972675420400294,0.7668781327148634,0.9981499013796202,0.8818684967310869,0.9938034294800524,0.0018500986219475905,0.34711150487834463,0.0061965706
0.47,3,0.786522545236667,0.6972245735639542,0.7667987107513703,0.9981513141629337,0.8818991850985795,0.9938023226248872,0.0018486858386340729,0.3471909268418375,0.0061976775
0.47,5,0.7850383631673106,0.6962650270190204,0.7657476001588022,0.9981525510268093,0.881825288890649,0.9937987648761422,0.0018474489747583784,0.34824203743440574,0.006201235
0.47,10,0.7841534300189221,0.6955770163467935,0.7648280778805152,0.9981555235734293,0.8823842742380322,0.99378817069099,0.001844476428138729,0.3491615597126925,0.0062118294
0.47,20,0.7817128747812454,0.6937719408986834,0.762223034953228,0.9981718175827404,0.882886086529836,0.9937658754655205,0.0018281824188272852,0.3517666026399799,0.0062341243
0.47,30,0.7795599297857114,0.6917460387910727,0.7597104371629977,0.9981831222381478,0.8845420547905618,0.9937226290529962,0.0018168777634201127,0.35427920043021016,0.0062773707
0.47,50,0.7700720513978814,0.6839739961084814,0.749073704215958,0.9982331651511053,0.8938783526743437,0.9936230911492155,0.0017668348504623257,0.3649159333772498,0.0063769086
0.48,0,0.7860056623454896,0.6966261528005827,0.765442106410601,0.9981754217983646,0.8827716537870003,0.9937861941639092,0.001824578203203395,0.34854753118260706,0.0062138056
0.48,3,0.7858834162745247,0.6965173478288325,0.7652948373334452,0.9981765030260495,0.8827569393182326,0.9937849291865777,0.0018234969755183826,0.34869480025976257,0.006215071
0.48,5,0.7846768180124358,0.6957726880723488,0.764492350793553,0.9981771469265942,0.8827568586960193,0.9937820039264983,0.0018228530749738008,0.34949728679965475,0.006217996
0.48,10,0.7837949723195058,0.6950864626897076,0.7635599910182881,0.9981808434626463,0.8833480309584679,0.9937708563137637,0.0018191565389217503,0.35042964657491965,0.0062291436
0.48,20,0.7813837120671754,0.6933301829033923,0.7610176390035875,0.9981978645858237,0.8838492528123832,0.9937518025927063,0.0018021354157441668,0.35297199858962003,0.0062481975
0.48,30,0.7782412173532544,0.6907227908656902,0.757959262963858,0.9982068057082328,0.8858940260802621,0.9937015197437751,0.00179319429333504,0.35603037462934967,0.00629848
0.48,50,0.7697769158503831,0.6835634023094652,0.7480056914511118,0.9982548820653337,0.8946096748345379,0.9936077532990699,0.0017451179362341722,0.365983946142096,0.0063922466
0.49,0,0.7854681064508185,0.6959739939251339,0.763706349608672,0.9982053130652468,0.8840139522670436,0.9937648476714385,0.0017946869363211241,0.3502832879845356,0.0062351525
0.49,3,0.7853878860558341,0.6959000459271555,0.7636074502625032,0.9982060584386616,0.8840183436012837,0.9937635826941068,0.0017939415629063653,0.35038218733070464,0.006236417
0.49,5,0.784205662086384,0.6951831284038815,0.7628416191880684,0.9982065376503981,0.8840252316321526,0.9937610527394436,0.0017934623511697801,0.3511480184051394,0.006238947
0.49,10,0.7834566139311171,0.6946983240674739,0.7619482203286414,0.998211073668814,0.8846913716506565,0.993750616676458,0.0017889263327536455,0.35204141726456656,0.006249383
