epoch,lr,train_loss,train_dice,train_iou,train_sensitivity,train_specificity,train_precision,train_mae,val_loss,val_dice,val_iou,val_sensitivity,val_specificity,val_precision,val_mae
14,0.0003,0.009767882174039988,0.7675116309903777,0.6331100597548387,0.8101775381913401,0.9973179688178954,0.7485758040422275,0.004881423196674865,0.21160946195304858,0.6996209318190383,0.6018723774700926,0.683342859223442,0.9974495434761047,0.8463874864578247,0.006423797607421875
15,0.0003,0.009228616769649778,0.7573310046656709,0.6220541268346318,0.8164366583029429,0.9972115136958934,0.7302118581513396,0.004983391781402714,0.2108938526106067,0.6622763734977022,0.5644019073169008,0.67366129107769,0.9978895735740662,0.7800791292598652,0.006481170654296875
16,0.0003,0.01005924396876077,0.7711665403450467,0.6353982693128625,0.8199110979160654,0.9972788836239788,0.7438771040964519,0.004856282300909851,0.22406275154906324,0.6831770116835402,0.5786449874192046,0.6300049740820692,0.9984977459907531,0.8851054549217224,0.007162246704101562
17,0.0003,0.007868928114985166,0.7876170295992015,0.6546974681287145,0.8339809721389425,0.9973061712681021,0.7554809899977696,0.00451993746031459,0.21733593909557386,0.6939219314604567,0.5905516500025557,0.653403471186714,0.9982685351371765,0.8756966924667359,0.007089462280273438
18,0.00015,0.007730182850495778,0.7892331717681492,0.6584571582023744,0.8344759401470545,0.9974930333011925,0.7633134033914211,0.004404020898136092,0.21577913795757922,0.6948115117102431,0.5935304934531019,0.6583172184973525,0.9980946707725525,0.8705615615844726,0.006905975341796875
19,0.00015,0.006405219116148542,0.8018169452133492,0.6741836663381553,0.8449027096783673,0.9974809303695773,0.7720882469489251,0.004294886019985371,0.20961873021587962,0.7016161877661513,0.603016610816078,0.6698407096415327,0.9981752133369446,0.871016960144043,0.006434783935546875
20,0.00015,0.0064854176953116835,0.7995496349324905,0.6727796176701416,0.8312879474565326,0.9975556677261007,0.7787565423382653,0.004197571993855292,0.20633752571397054,0.7053901971837766,0.6085747190805413,0.6714045670124031,0.9980114459991455,0.8772675943374634,0.00623809814453125
21,0.00015,0.007079082803820823,0.793108061273439,0.6655426402627074,0.8329168706147979,0.9974751965499219,0.7677871023381913,0.004390528172622492,0.21003599620788008,0.7001117294522262,0.600754485661935,0.6565065007757656,0.9983616709709168,0.8812798690795899,0.0064739990234375
22,0.00015,0.006280418737157183,0.804104283635999,0.6792933274627713,0.8398403779224113,0.9977105696505479,0.781872296744168,0.004086098062648695,0.20871067043559377,0.7009403962641524,0.602549446299629,0.6578271574526595,0.9982713079452514,0.885836796760559,0.006441879272460938
23,0.00015,0.00613039970930202,0.8004609131796915,0.674657171649065,0.8447343059528021,0.9974635613798605,0.7709510205001552,0.0042319670626165444,0.20319291832860473,0.7071689094564206,0.6108061351867653,0.6803915646167732,0.9977637267112732,0.8669308996200562,0.00625518798828125
24,0.00015,0.005555419896996615,0.8096864763110754,0.684703282368036,0.845898343457116,0.9976440785843649,0.782713978378861,0.004019058290332433,0.20240228019622009,0.7088530670812614,0.6126960911190398,0.6821306528484709,0.9977764511108398,0.8673000812530518,0.006217575073242188
25,0.00015,0.005404755888255734,0.808320280823688,0.6834896921866225,0.8487861178539418,0.9976452446768804,0.7814078337125817,0.004033838279943898,0.20318311836352224,0.7075580377837903,0.6106994036546237,0.6952138135543353,0.9976638102531433,0.8481346786022186,0.0063739013671875
26,0.00015,0.0049161627551410425,0.8130874025478284,0.6888025233775009,0.846816353223942,0.9977007361105931,0.7880974090638965,0.00388720006118586,0.20811891440083854,0.7017196195533759,0.6026899102291352,0.6623715921452529,0.9983102393150329,0.8751920819282532,0.006493148803710938
27,0.00015,0.005917088843915859,0.8084866907370925,0.6840592888892923,0.8464887789124814,0.9975340709764771,0.7813702549463437,0.004164354300793306,0.2082863183324662,0.700978576686073,0.6021002685798592,0.6606974267734474,0.9981892228126525,0.87628160238266,0.006517562866210937
28,0.00015,0.005769355353729707,0.8030295563332829,0.6759206186596749,0.8435118902367329,0.9975382876984867,0.7736759794101794,0.004182894043471097,0.20288232449674978,0.7082203651180751,0.6102397144546993,0.6809151741078384,0.9980379557609558,0.8649239647388458,0.006381454467773437
29,7.5e-05,0.005273316636714613,0.7964618616266015,0.6699236956398182,0.838114492564535,0.997588009991273,0.7678677904507751,0.004096561008029514,0.2076514945298186,0.7054943966081626,0.6059661679676063,0.6819250141045339,0.9981649470329285,0.8636849248409271,0.006569061279296875
30,7.5e-05,0.005046048882506489,0.8025860988799437,0.6760289056433572,0.8439409390643791,0.9976096001181582,0.773112651006675,0.004074190869743441,0.21239823220308607,0.6950142444631345,0.5950237473340966,0.6427056517692543,0.9985910749435425,0.8939017415046692,0.006709976196289063
31,7.5e-05,0.004774307801341255,0.8133912969518591,0.6894085030742143,0.8513130562786212,0.9976850824100981,0.7850808282938514,0.003921312559779289,0.20629880293716268,0.7055224857440479,0.6059787075927742,0.6651701652964838,0.9983939576148987,0.8795929622650146,0.006538619995117187
32,7.5e-05,0.00537585908607048,0.8046377002579685,0.6792786626658812,0.847168698477647,0.9976330048753401,0.7766410782626627,0.004056757860222962,0.2066334372831625,0.7023913055619485,0.6040559846868999,0.6612969534432775,0.9983431792259216,0.8782091021537781,0.006415863037109375
33,7.5e-05,0.005082310205531486,0.8121991727823092,0.6891952623678334,0.847538580497106,0.9976606673173943,0.7864941529040474,0.004000612737710584,0.20879420643264893,0.699709826107908,0.600585192326296,0.6540985690390951,0.9984967374801635,0.8873023700714111,0.00656707763671875
34,3.75e-05,0.004650435856638818,0.8108686473021292,0.6883171857353837,0.8462090503286432,0.9976690009297657,0.7845382293525301,0.003910135339807581,0.20649774023018835,0.7029338354616926,0.605531693175392,0.6643346864729689,0.998285219669342,0.8822132730484009,0.006390914916992187
