mode,threshold,min_area,dice,iou,sensitivity,specificity,precision,accuracy,mae,tp,tn,fp,fn
raw_probability_tta,0.08,3,0.15911201577506778,0.08643220942205161,0.5967364855190626,0.9871272079729244,0.09179382169671475,0.9862778851775076,0.013722115196287632,12507,9489089,123744,8452
raw_probability_tta,0.08,5,0.1593556903181273,0.0865760372495159,0.5961639391189483,0.9871666344354459,0.09196967466508965,0.9863159802495207,0.013684019446372986,12495,9489468,123365,8464
raw_probability_tta,0.08,10,0.15990953366143487,0.0869030825313849,0.5937306169184629,0.9872841856297713,0.09239747844874906,0.9864279818372652,0.013572018593549728,12444,9490598,122235,8515
raw_probability_tta,0.08,15,0.16004191543172505,0.08698128330965596,0.5902476263177678,0.9873848843519898,0.09257097532138368,0.98652088398836,0.01347911637276411,12371,9491566,121267,8588
raw_probability_tta,0.08,20,0.15995058838826084,0.0869273332438158,0.5869077723171015,0.9874594721452032,0.09259245319944202,0.9865880434204922,0.01341195683926344,12301,9492283,120550,8658
raw_probability_tta,0.08,30,0.15973599098890345,0.08680058415897665,0.578510425115426,0.9876489064149966,0.09266052241428671,0.9867587965361917,0.013241203501820564,12125,9494104,118729,8834
raw_probability_tta,0.08,50,0.15798287678141612,0.08576623680097517,0.5603797891118085,0.9879345662199677,0.0919532130777831,0.9870043903791976,0.012995610013604164,11745,9496850,115983,9214
raw_probability_tta,0.08,75,0.1495956873315261,0.08084486525855189,0.519013311703555,0.9881829841421349,0.08739244655466749,0.9871622721354157,0.012837727554142475,10878,9499238,113595,10081
raw_probability_tta,0.08,100,0.14403237062674776,0.07760500148129551,0.487427835297253,0.9884860165572408,0.08450098430080857,0.9873959288305156,0.012604070827364922,10216,9502151,110682,10743
raw_probability_tta,0.08,150,0.1291503616743649,0.06903299924731061,0.4157163986829449,0.9890504703452137,0.07645061376338509,0.9878031412760407,0.012196858413517475,8713,9507577,105256,12246
