mode,threshold,min_area,dice,iou,sensitivity,specificity,precision,accuracy,mae,tp,tn,fp,fn
raw_probability_highsens_tta,0.08,50,0.3284392444749907,0.196486573036248,0.614771697122661,0.9953584962934434,0.22407526563827557,0.9945305026307388,0.0054694972932338715,12885,9568215,44618,8074
raw_probability_highsens_tta,0.08,75,0.3245145174719556,0.19368387303619852,0.5764588005150167,0.9956910725485391,0.22581911294689536,0.9947790029097567,0.005220997147262096,12082,9571412,41421,8877
raw_probability_highsens_tta,0.08,100,0.3179466716070746,0.1890229437082406,0.532229591106192,0.9960412294689808,0.2266815687867859,0.9950321742466508,0.004967825952917337,11155,9574778,38055,9804
raw_probability_highsens_tta,0.08,150,0.30486325025665006,0.17984581497794055,0.46748413569327374,0.9965128906327605,0.22618250652133565,0.9953619509327158,0.0046380492858588696,9798,9579312,33521,11161
raw_probability_highsens_tta,0.08,200,0.2960426703371824,0.17373831209480103,0.41046805668189773,0.9970291796393416,0.23150614891950394,0.9957530741788894,0.004246925935149193,8603,9584275,28558,12356
raw_probability_highsens_tta,0.09,0,0.32890198244640906,0.19681788799432967,0.6392003435275351,0.9950993635278997,0.22141605791157548,0.9943250798854688,0.005674920044839382,13397,9565724,47109,7562
raw_probability_highsens_tta,0.09,3,0.3294412933547831,0.19720425989479928,0.6387709337274494,0.9951179844693017,0.22195696143767665,0.9943427261041126,0.005657273810356855,13388,9565903,46930,7571
raw_probability_highsens_tta,0.09,5,0.33068472498543916,0.1980960277156481,0.6383892361273732,0.9951539780208385,0.22313388032815973,0.9943778109388277,0.005622189026325941,13380,9566249,46584,7579
raw_probability_highsens_tta,0.09,10,0.3336168722323267,0.20020418274352544,0.6362421871269448,0.9952513478596778,0.22608209145004052,0.9944702978847779,0.005529702175408602,13335,9567185,45648,7624
raw_probability_highsens_tta,0.09,15,0.3358104087807047,0.201786148977574,0.6328069087262594,0.9953427881249982,0.22854631927208635,0.9945540655226925,0.0054459343664348125,13263,9568064,44769,7696
raw_probability_highsens_tta,0.09,20,0.3391305467230933,0.20418856283616177,0.6284650985253931,0.9954695977762217,0.23222030252807868,0.9946711533734578,0.005328846629709005,13172,9569283,43550,7787
raw_probability_highsens_tta,0.09,30,0.34341700447620677,0.20730443654446792,0.6204494489237938,0.9956547669141855,0.2374119107605365,0.9948384810467146,0.0051615191623568535,13004,9571063,41770,7955
raw_probability_highsens_tta,0.09,50,0.3520718592481215,0.21364515268698933,0.6115272675220137,0.9959394904707063,0.24719382835096487,0.9951031743263702,0.004896825645118952,12817,9573800,39033,8142
raw_probability_highsens_tta,0.09,75,0.34640712482951663,0.20948755284991327,0.5697313803136744,0.9962506370390488,0.2488589708854701,0.9953227140465551,0.00467728590592742,11941,9576791,36042,9018
raw_probability_highsens_tta,0.09,100,0.34089376570827856,0.20546831701455653,0.5306550885058778,0.9965493002947197,0.25110062538092903,0.9955357142857133,0.004464285913854837,11122,9579662,33171,9837
raw_probability_highsens_tta,0.09,150,0.33024920645635003,0.19778353017307115,0.4666253160931024,0.9970363575441278,0.25555933000594333,0.9958824105814191,0.004117589443922043,9780,9584344,28489,11179
raw_probability_highsens_tta,0.09,200,0.32359423565972995,0.19302858683922308,0.4098000858817645,0.9975515022470474,0.2673535454148455,0.9962728072185896,0.00372719275765121,8589,9589296,23537,12370
raw_probability_highsens_tta,0.1,0,0.3482939186982922,0.21086918710367775,0.6362898993269543,0.9956012967249084,0.23976986695428987,0.9948195892126372,0.005180410575121641,13336,9570549,42284,7623
raw_probability_highsens_tta,0.1,3,0.34905549228287464,0.2114277558399208,0.6360990505269163,0.9956206458595495,0.24051957423773399,0.9948384810467146,0.0051615191623568535,13332,9570735,42098,7627
raw_probability_highsens_tta,0.1,5,0.3503958755293224,0.2124120995646497,0.6355742163268115,0.9956564313558751,0.24187017703127703,0.994873046874999,0.005126953125,13321,9571079,41754,7638
raw_probability_highsens_tta,0.1,10,0.35368387406100454,0.21483351130954684,0.6335225917264022,0.9957507843941521,0.24532101616623644,0.9949627311862236,0.005037268623709679,13278,9571986,40847,7681
raw_probability_highsens_tta,0.1,15,0.3558675703717198,0.2164470233411657,0.6300396011257073,0.995833798423419,0.24796259435906262,0.9950379871186746,0.004962013103067875,13205,9572784,40049,7754
raw_probability_highsens_tta,0.1,20,0.35862822789993737,0.21849299104314945,0.6261749129249362,0.9959317924278921,0.2512684038214372,0.9951273600260407,0.0048726401291787624,13124,9573726,39107,7835
raw_probability_highsens_tta,0.1,30,0.36193513195983695,0.2209528688524213,0.617348155923175,0.9960884580019221,0.25601503759393435,0.9952644815250309,0.004735518246889114,12939,9575232,37601,8020
raw_probability_highsens_tta,0.1,50,0.371632364309936,0.2282238704360192,0.6078057159212711,0.9963737016964708,0.2676372956846364,0.9955283443943974,0.00447165546938777,12739,9577974,34859,8220
raw_probability_highsens_tta,0.1,75,0.3651031142508422,0.22331874103701727,0.5646738871126653,0.9966672675994673,0.2697620350108795,0.9957274352612129,0.00427256477996707,11835,9580796,32037,9124
raw_probability_highsens_tta,0.1,100,0.36260900806735435,0.22145535785521794,0.5297008445056874,0.996965202661899,0.2756548727497764,0.9959486358019761,0.004051364026963711,11102,9583660,29173,9857
raw_probability_highsens_tta,0.1,150,0.3485848888253777,0.21108253549735018,0.46600505749297866,0.9973668532471115,0.2784286895292687,0.9962108378507644,0.003789162263274193,9767,9587521,25312,11192
raw_probability_highsens_tta,0.1,200,0.3419418373293523,0.20623030303025305,0.40588768548098386,0.9978891758548173,0.2954024585039602,0.9966012344879348,0.00339876557700336,8507,9592542,20291,12452
raw_probability_highsens_tta,0.11,0,0.36188320013088,0.22091416201811326,0.6329977575262975,0.9959329367315536,0.2533659263219729,0.9951433454241062,0.004856654442846775,13267,9573737,39096,7692
raw_probability_highsens_tta,0.11,3,0.3626297010211537,0.22147079450953122,0.6328069087262594,0.9959505173968997,0.2541291435140345,0.9951604726363192,0.004839527420699596,13263,9573906,38927,7696
raw_probability_highsens_tta,0.11,5,0.36376859322680116,0.22232099428050145,0.6324252111261833,0.995978084712383,0.2553113623668056,0.995187149566857,0.004812850616872311,13255,9574171,38662,7704
raw_probability_highsens_tta,0.11,10,0.3668333333332824,0.22461475660777894,0.6300873133257168,0.9960641155422122,0.2587331752904021,0.9952679069674736,0.004732092842459679,13206,9574998,37835,7753
raw_probability_highsens_tta,0.11,15,0.3695026196395194,0.22661957270843788,0.6275585667252123,0.9961425523568329,0.2618346140063977,0.9953406716690573,0.004659328144043684,13153,9575752,37081,7806
raw_probability_highsens_tta,0.11,20,0.37244548464431265,0.22883748662816253,0.6225964979242222,0.9962483484317257,0.2656934009324892,0.9954354422433026,0.0045645576901733875,13049,9576769,36064,7910
raw_probability_highsens_tta,0.11,30,0.376896319897054,0.2322071747586385,0.6152011069227467,0.9964038697020942,0.27166424372663517,0.9955745359667295,0.0044254641979932785,12894,9578264,34569,8065
